web-scraper-order,web-scraper-start-url,Reviews,pagination,pagination-href
"1530537819-1739","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Good management employee benefits.
Importance of insurance & finance knowledge in life   
Management is good.Good support seniors. 
Explain to the customer how to importance in life insurance.   
Over all customer satisfy & agree to his query solve & continue to us.","15","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=280"
"1530537785-1459","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","There was nothing extraordinary about the company. Too much of internal politics existed. Working hours were less as well as the remuneration. Overall it was a struggle to work there.","",""
"1530537802-1609","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Seling insuarance
Marketing and selling technics
Team management
Team members
Licencing
Recruitment & family financial planning","24","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=460"
"1530537812-1689","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Organization has its own values and everyone tries to adhere to them. People are very hard-working and along with their work try to keep work environment light.","19","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=360"
"1530537792-1523","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","As a Senior  Agency Manager in Birla Sun Life Insurance my role was motivate a team to do their work and meeting their targets of  insurance and customer service.","13","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=240"
"1530537797-1571","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","At the time of
Go go go run run
 First advisor policy
 Not bad soft 
Both of friendly
No login 
Maximum login","21","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=400"
"1530537846-1891","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Work was fun, i had completed there 5 years so i had learnt my most of the things there related to insurance.
most of the process related to insurance i learnt there","6","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=100"
"1530537866-1923","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Work in birla sun Life insurance as a CSE/ Admin / Accountant & branch maintenance. I am handling customer and motivat to sale company product. sales also working","3","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=40"
"1530537856-1911","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Can be graded as the best working place so far. Good immediate bosses, hierarchical support when needed. Immense growth opportunities. No one pulling you up, rushing after you every minute. It's a place you feel to deliver.","4","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=60"
"1530537840-1866","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Here what we did we get the commission on the bases of rate of commission that's it .but it provide a real image of the company and also need to give tough competition.","7","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=120"
"1530537792-1531","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Dynamic, Competitive, Automotive with good knowledge in managing team and database. Imaginative and innovative individual with excellent interactive skills.","13","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=240"
"1530537832-1851","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I learned many things while working in birla, basics of marketing, how to pitch your product etc, How to maintain relationships with clients, and other channel partners etc.
I had a very supportive mentor who has supported me at every point.","8","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=140"
"1530537829-1819","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Proven track record of achieving assigned targets and covering areas of  Delhi. Rural areas.Excellent relationship, management skills and proficiency in servicing retail. Skilled communicator with exceptional interpersonal skills and proven organizational abilities","10","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=180"
"1530537804-1629","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","As an advisor i learn lot of things in Birla sun life insurance.I learn how to sale insurance,how to communicate the customer,what are the desires of customer and how BSLI fullfill the desires.how to BSLI is helpful for the person life. why insurance is important for us.

My training manager is help me to understand the insurance plan.i enjoy each and every day with BSLI because everyday i meet new clints and communicate to related insurance.in this 6 month my confidance leval is increase.so i am very thankful for the Birla sun life insurance.","23","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=440"
"1530537807-1652","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Best experience to have worked with the company. Always open for new talents and suggestions too.","22","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=420"
"1530537846-1880","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","great fun here working at client location Birla sun Life Insurane, Thane.
work Culture is amazing , Entertaining , work pressure only in Month End.

Enjoyed Lot.","6","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=100"
"1530537824-1773","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","There was nothing extraordinary about the company. Too much of internal politics existed. Working hours were less as well as the remuneration. Overall it was a struggle to work there.","12","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=220"
"1530537809-1665","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","When i was near about my target but unfortunately not get that.
How to work under pressure and under target as well as how to interact with people.
It was good.
We had and even have very good relationships.
To convince the customers when they asked why your product?
Whenever appreciated by my boss.","20","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=380"
"1530537809-1667","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Learn about how insurance sector works, Managements is good at understanding the employees, co-workers given good support and most enjoyable part of the job is traveling across the region and meet different people.","20","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=380"
"1530537875-1934","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","There was a lot of learning but, the job did not live upto the expectation. Because it was something different than what the company had told us. Also, the pay was poor and there was work pressure.","2","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=20"
"1530537829-1821","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","It was good to work there with supportive co-workers. I got a chance to interact with different type of people. I have gained lots of experience.","10","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=180"
"1530537814-1695","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Good place to work and it is really place to learn relationship between customers and organization.","18","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=340"
"1530537856-1905","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Its was a good experience to work with BSLAMC. Get good opportunities. Get to learn new things on daily basis. Good work cultures. Openness for ideas.","4","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=60"
"1530537824-1776","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","this company made me to study about insurance sector and helps me to get a IRDA license to make a position as financial advisor at the company and as a parttime job it makes me financially sound other than the fixed salary income.","12","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=220"
"1530537785-1474","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Great place to work in Fund management having great team which is highly  knowledgeable  and  hungry for growth,
Talented team with great corporate culture","",""
"1530537812-1675","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I learned about the market and customer relationship.
Good as well as a motivated management and greater support by all collogues.
There is 4 member team including me and looking forward to getting maximum sales.
One of the most enjoyable part is the corporation among the employees even from the management also","19","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=360"
"1530537785-1467","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I am Working In Brila Sun life Insurance Company on Last three  years Before , This Company is one of Big and MNC Company , If i Working in the position for Sales Executive Very Interest for this  job  But My Personal problem So I relieve on the Company","",""
"1530537790-1503","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","There i was looking all type of Administration work and client payment and receiving . Also was handling two calling in my under for cash receiving. Also i was looking Bank reconciliation on Monthly basis. Also looking all type of customer service work.","9","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=160"
"1530537866-1929","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","BSLI is not good enough for work life balance, no promotion and increments ,manager are pathetic, no fixed timing for leaving, no motivation, IT system worst part of company","3","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=40"
"1530537827-1812","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","i am doing all operations related activity every day,
i learned many more things from dis company,
company management is good
mutual fund cut off time is 2 or 3 pm. on that time transaction flow is high and i am handled whole branch dis is the hardest part of the job.
daily transaction report, reconsilition, nav display, all this report forward to my reporting manager. dis is the most enjoyable part of this job....","11","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=200"
"1530537846-1890","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","hi, here we can observe how the financial sector grows in india we can learn how life secure in a balance for financial matters... it good for secure life in financial loses","6","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=100"
"1530537787-1494","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Good company, good incentives, contests, salary on time. A bit challenging to maintain work life balance.Only believe in completing task No importance given to quality of work.it all depends upon the boss and super boss,how well we live upto the expectation.BOSS is always right attitude will help you to stay longer in the company.","5","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=80"
"1530537787-1492","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Good place to work and grow as a manager. we had morning hurdles every day just to keep us managers motivated and focused. The hardest part of the job was to convert the High profile clientage. And the best part of my job was everybody was so friendly and helpful.","5","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=80"
"1530537809-1661","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Gained knowledge about insurance sector.
Calls were also not that high as compared to other international call centres","20","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=380"
"1530537802-1597","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","i learned achieve toughest targets assigned to me and i became winner n GSG.","24","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=460"
"1530537802-1600","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Its really great opportunity to work with Birla sun LIfe Insurance, The power of one is the most best part over there , Everybody want to make there team as best . Great Workplace,","24","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=460"
"1530537794-1550","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","i am very hardworking person it dosen't   matter that my college is working or not what my work i complete. overall i enjoy my job.","17","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=320"
"1530537817-1730","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Got How to work in good manner
Management is also good
co-workers are very helpfull
wrokload is much
having pic n drop","16","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=300"
"1530537817-1717","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I used to recruit the advisors and was selling life insurance policies with the help of advisors. They were working on the commission basic. There is no fixed salary to them.","16","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=300"
"1530537812-1690","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","The most enjoyable part of the job

Good co-workers
 
I am learn good requrutment Advicers","19","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=360"
"1530537814-1694","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","BSLI is really vey good company. employee satisfaction is there.","18","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=340"
"1530537814-1710","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","My difficult day is not complete deal on the filed
I handle the customer
Not more management
Mayur Sawant
Convincing to customer
Complete the deal","18","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=340"
"1530537814-1708","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","My experince at Birla Sun Life Insurance Co.Ltd was very good. I learned too many things there, like management and channel sale.","18","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=340"
"1530537794-1546","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Birla Sunlife Insurance is great place to work and i raised to next level of enhancing my knowledge, skills, professionalism etc.","17","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=320"
"1530537832-1843","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","-Learning was quite less
-Lack of encouragement of new ideas
-Frank staff
-Target based work
-Periodic review of work
-Lame corporate culture
-Overall less satisfactory experience","8","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=140"
"1530537822-1756","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","good working with the company, learned a lot while working with this company","14","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=260"
"1530537807-1642","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","It a great experience working with this company, so much things i have learned from this company, very friendly working environment.","22","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=420"
"1530537809-1670","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","good place to learn.
good management.
custmore caring.
good team.","20","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=380"
"1530537790-1506","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","This organisation was my first organisation to work for. I worked with this organisation for more then 11 years.  Handled team of vibrant sales manager.","9","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=160"
"1530537802-1595","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","A typical day at work is when working till 10PM at late night but no pick up facilities available. I learned lot of things from this company. and also management is good. All co-workers are not very supportive. the hardest part of the job is no job guarantee whenever whereever transferred without any intimation. the most enjoyable part of the job is getting good complements and appreciations at that time most enjoyable to me.","24","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=460"
"1530537800-1591","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","In which I have to use to deal with the walk in customers and sorting out their queries regarding the policies.Login the applications and making it happen that the Applications could get passed client would recieve their bonds on time.","25","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=480"
"1530537800-1581","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Workin in birla sunlife in claims department is been a geart lerning experience.","25","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=480"
"1530537827-1803","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","A day would start from 9.30 am and usually it was ending at 4.30 pm. Monday to Saturday were working, getting Sunday as off.
Talking about learning, i had many topic or subjects related to finance like live trading of equity share, getting theoretical knowledge related to mutual funds, derivative market.","11","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=200"
"1530537817-1722","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Very nice company to work with, learning experience to work with it.","16","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=300"
"1530537812-1683","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Team handling profile is there.
as well as many growth opportunity in birla sunlife with effective working culture.","19","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=360"
"1530537827-1805","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Am success to pramotion within 3 moths and got team leader in chevrolet pvt ltd,
Brila sun life insurance co ltd I complited 3 moths goal sheet get achiever ,reward licens chapioan,","11","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=200"
"1530537787-1495","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","This company provides a very open space to let you perform as per your skill. No micro management. Your leaders are more concerned about the outcome and they never mind watching your steps. You really get to balance your work life easily.","5","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=80"
"1530537840-1856","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews",". Meeting customers regarding Policies.
  Giving customers details of the product.           
  Equity research on automobile sector
Duration:	   Two months","7","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=120"
"1530537814-1703","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Its good working here but the middler who gave me this job he took half amount of money from my salary...","18","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=340"
"1530537822-1755","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I learned how to Handel a relationship of bank  clients, relationship between company management and bank staff.
Management was excellent 
Late night working
incentives, foreign trips","14","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=260"
"1530537800-1582","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Interactive day to day schedule
leaned to work under pressure
very healthy and fun loving environment
HR is average","25","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=480"
"1530537856-1898","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","days work is very flexible

Daily reports will keep tab on work progress
Management was very cooperative and stern
work place environment is lovely

In time progress is the hardest to keep up

its biz with pleasuree working in birla","4","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=60"
"1530537866-1914","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Nice company to work where HR is very strong who really cares about the employees, guided and helped by different verticals which actually helped me to achieve my targets.","3","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=40"
"1530537792-1520","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","good travelling facilities.

caring nature for employees 

hygienic canteen good menus on list.

nice management

no or little progress in salary","13","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=240"
"1530537827-1796","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","# Its a very good place to work along with
# Happy Salary
# very good infrastructure
# good incentive Structure good co ordinations etc","11","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=200"
"1530537817-1725","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","The meetings are great. Learns alot to develop oneself in the areas of sales and customer handling. Management is good. I had some very good cooperative co-workers. Nothing specific was that hard than the other.","16","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=300"
"1530537814-1699","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","i like company ethics amd i like the surrounding of the compamy","18","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=340"
"1530537856-1902","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","It's a very nice company to work with.  
Learned Time management, People Management . 
Work place culture was too good. Seniors were very helpful. They helped resolving all the complex issues. Employee friendly company. hardest part was to leave the company of such a good colleague  & mentors.

All  training programs are very helpful..!!","4","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=60"
"1530537802-1599","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","of Commission Cheque to the Advisors
 Coordinating with HO for Documentation in case of Claims, Assignment, Changes in Policy terms
 Taking care of Post policy Services in terms of Renewals, lapses and Reinstatements of Policies to the Advisors
 Distribution of Leads & Maintaining Feedback of the same
 Maintaining record of Documents received from HO and sends the same to the Clients
 Working as a Coordinator for Complaint Handling
 Handling Client Queries and coordinating with HO for their Solution
 Taking care of FOE / AAE / RTC profile in their Absence","24","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=460"
"1530537856-1904","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","learned business development
client management
direct sales
team spirit
excellent management
operational support
realistic targets
less monetary benefits","4","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=60"
"1530537790-1518","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I was an off roll employee. Handling quality processing at Birla sunlife. 
excellent management.
CO workers are much cooperative in job. 
Second shift handle in tenure and stress till morning some time.","9","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=160"
"1530537856-1901","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","The co workers are nice and friendly.The most enjoyable part of the job I would have to say were the management staff I worked with. I liked my boss as he was witty and fun to work with and most of the staff had a laid-back pleasantness.","4","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=60"
"1530537802-1612","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Every day in birla is very good....learns a lot .......very good atmosphere, coworkers are very helpful","24","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=460"
"1530537822-1768","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","(1)As i was in sales side couldn't get touch underwriters dept on last day of issuance for few contests.
(2)Team work
(3)very cooperative.
(4)cool co workers
(5)i didn;t find any thing hard with Birla sun Life
(6)Receiving the best sales Mgr award from country head in corporate off in Mumbai","14","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=260"
"1530537832-1838","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Over all birla sun life provided opportunities for sustained growth, continuous learning and expression of creativity and to become a successful professional in the field of finance advisor","8","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=140"
"1530537794-1539","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","There was nothing extraordinary about the company. Too much of internal politics existed. Working hours were less as well as the remuneration. Overall it was a struggle to work there.","17","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=320"
"1530537817-1727","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Helpful in building my Career.
Mainly Job is based on recruitment and training of advisors.","16","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=300"
"1530537802-1596","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","i have good communication skill,soft skill and leadership quality,i have learn good thing in birla sun life insurence and my sir he is so nice","24","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=460"
"1530537812-1692","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","In addition, I possess exceptional skills in communication, presentation with demonstrated abilities in leading motivated teams to achieve organizational goals","19","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=360"
"1530537856-1907","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","We have good freedom and very nice work culture follows. 
In addition to that, HR are very supportive and it has Job Security. 
They respect the associates and help to groom up to the next level. 
However we have given challenging role and learning culture.","4","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=60"
"1530537790-1507","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I have recognised many times for excellent work. Many times visited to HO to represent all branches of punjab and haryana. Work culture is fine and good.","9","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=160"
"1530537809-1659","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","The BSLI is a good company and the members of the organization are highly supportive. I was working as an insurance adviser and I had to make the people to invest their money in our products. The management was so good.","20","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=380"
"1530537875-1947","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","It provides the platform for idea generation and initiatives through projects. People are given due care and work life balance is well respected. Thanks.","2","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=20"
"1530537829-1831","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Learned how to over come sales pressure.
Learned doing tough tasks in time.
Businesses skills
Very good company to work with for upcoming Team leaders.","10","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=180"
"1530537804-1630","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","1.hardest part of the is day to day calling of customer
2.i learned many of things for ex. how to handle customer
profit of life insurance and lots of things of marketing.
3.my co-worker are very supportive","23","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=440"
"1530537827-1806","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","To lead the assigned branch by effective planning & management of resources and ensuring achievement of agreed business targets through effective sales strategies to help the branch lead in terms of market share and brand equity in a cost effective manner.","11","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=200"
"1530537866-1926","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I worked here 1 year and it was absolutely a world of learning. I used to learn a lot of things from here. I was managed life insurance section as an Agency Manager and my job was build agents through recruitment and make them fit for sales. So in anther way its included human relation works also. Also i experienced in customer dealings and handling.
The management was employee friendly and they inspired each employee to achieve their goals maximum. And for me the most enjoyable part is this mingling with people. I am an individual likes to mingle with people. I have that ability. Really Birla Sun Life is a memorable place for me.","3","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=40"
"1530537840-1868","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Help people find a great job.its easy and anonymusBirlaa sun life insurancesis best and a great job 
Mangment is good I learn hard works","7","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=120"
"1530537790-1505","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Team Management
	Creating a positive work environment to reduce the stress among the employees, to maintain efficiency level, and to boost the morale of the employees.
	Educating the various sales/ advisor teams about the various products and processes and designing and implementing the Reward and Recognition process for the same.
	Conceptualizing & developing need based training modules for developing multi skilled work force for cross utilization within sub processes for optimum efficiency. 
	Recruiting, leading, training and motivating teams ensuring their career development leading to positive contribution to the performance of the company.","9","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=160"
"1530537812-1679","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","update daily D.S.R
Followup to agents.
Team meetings.

recruiting new agents.
login session","19","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=360"
"1530537856-1908","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Long working hours being a yellow pages company, good management and good learning ground, salary not matching with the industry but fun to work around","4","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=60"
"1530537814-1697","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","1) When i had to login rs 375000 on 31th December 2012
2)Good sales and marketing skills
3)Good management with benefits enclosed.
4)To monitoring the ad visors.
5)Bike riding","18","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=340"
"1530537819-1751","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Beter then other companies in birla sun life co. Ltd and working place is normally but sales pressure is high.","15","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=280"
"1530537804-1620","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","To undertake a challenging career, leveraging my diverse skills obtained from qualification and work experience.","23","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=440"
"1530537819-1750","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Best company for employee satisfaction in total 6 yrs of experience","15","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=280"
"1530537819-1744","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I was an intern there for 2 months. Had a experienced and knowledgeable Trainer from whom I learnt many new things. It was fun being an intern at Birla Sunlife","15","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=280"
"1530537812-1684","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","	Promoted to Leadership role on exceptional performance 
	Lead a Team of  Agency Managers, Senior Agency Mangers & Business Development Managers & Sales Support team & Customer service
	Conduct Huddle for the team in the morning & review in the evening
	Dialogues, Weekly & Monthly review
	Monthly Advisors Meet
	Conduct & Coordinate Training programmes for Agency Managers & Insurance Advisors  
	Coordination with Underwriting Team
	Coordination with Policy Administration Team
	Grievance Handling 
	Responsible for a Business revenue of 4Crores
	Plan, Monitor and Review branches on a regular basis – to improve the performance of the branches and the respective Operations Executives. Manage and improve performance of lower performers and be responsible for overall improvement of the team’s performance","19","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=360"
"1530537856-1912","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Birla Life is employee organisation who cares for the values of employees along with the customers. Good Place to work with
Good management and staff .","4","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=60"
"1530537832-1841","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I worked at Birla Sunlife Mutual Funds as a off rolls employee (sales excutive) full-time (More than 2 years). I really lost my time working for this company, good company but no value for off rolls, no personal life, no off rolls employee recognition, target given is huge, i really worked very hard i expected minimum rating and growth but no growth, Employees are pillars of the company, dont make them like slave people. Any organization the employee recognition and growth is important employee satisfaction is essential to the success of any business. lack of recognition for on rolls.","8","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=140"
