web-scraper-order,web-scraper-start-url,Reviews,Pagination,Pagination-href
"1530277907-122","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","All of the entry-level jobs are pretty easy to learn and the workload is nothing insane.  They do encourage you to cross train and advance in your department.","17","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=320"
"1530277900-88","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","It's a great place to work if you like high call volumes.It is a very clean environment and a peaceful place to work.i would recommend anyone to work there.","9","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=160"
"1530277892-40","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","One of the largest PBMs with an onsite cafeteria and plenty of parking along with a work-out facility.  Also offers healthcare and insurance benefits for employee and family.  Has the typical call center environment and used to offer work from home opportunities.","",""
"1530277907-127","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Autonomy, educational, great benefits and compensation.  Loved time spent with patients and families. Workplace culture is relaxed.  Hardest part of job at times was commuting to some patients or coordinating patients' schedules.","17","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=320"
"1530278009-213","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","No really hard but  stressful. You helped out other locations that needed it. But didn't get paid every time you learned something new. Plus the mistakes you had to fix from the other sites were very big at times which took time and sometimes you worked pasted your break and there were no corrections made to your adherence. Plus if there account was messed up and something else was still wrong with it. you were to blame. Like i can say one, was when i scheduled a Rx to the policy before the scheduled time to stop scheduling Rx. due to the Pharm tech not being to get to it in time i received a missed commitment and that messed up my bonus. I didnt like that also about the job. Also, going to school full time working there was not an option and you couldn't drop down to part time so its either no school or having to find another job, and that's what I did.","33","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=640"
"1530277900-85","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","company started off to be fun place to work but as it got bigger it got more about money then their employees.  long hours and constant review and management of time.  was not allowed to get up and take breaks if it was not your break time.  at times treating employees as children due to the monitoring of the time and productivity.","9","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=160"
"1530277902-112","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","nice fast environment great company to grow within great benefits always offering overtime great bonus friendly co workers and awesome team players to help with meeting the pharmacy goals","13","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=240"
"1530277895-55","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","You never knew what your job title was from day to day because it was changed constantly without notice. Management was a joke! They played favorites and politics in the workplace was off the charts.","5","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=80"
"1530277939-195","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","I worked as a consultant for Medco/ Express Scripts for about 8 years.  Everything was great before Medco was acquired by Express Scripts.  The clash of cultures made difficult to have a positive environment the last couple of years of my stay there.","29","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=560"
"1530277937-163","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","its an okay job it just isn't a job for me, the hours are ok for some, the people are friendly, great morale, lots of things you can get involved in if you like doing things like that","25","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=480"
"1530277895-54","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","I loved working at ESI, the management was engaging with a great open door policy, there were many areas to development and advance in. The environment during the tenure I was there has made a positive mark on myself even as I have gone on to other companies.","5","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=80"
"1530277900-86","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","On a typical day at work there was always something going on, poor management, HR horrible never have a straight answer to any question such as benefits. Lack of pay many time incorrect wanting the employee to wait it out for the next 2wks. Unexceptionable. No Professionlism at all. Would not recommend anyone to work for this company","9","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=160"
"1530277900-73","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Express Scripts Inc, ESI is the largest Pharmacy Benefit Manager (PBM) in United States and you will be exposed to a lot of technologies and methods on a daily basis.","9","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=160"
"1530277934-156","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","UBC treated me as if I were an employee of the company.  They brought me onboard,  provided a mentor for transition of my responsibilities to me.  Management was supportive.","21","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=400"
"1530277939-196","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Management harasses employees and they are paid very little and do not provide equal advancement only for those they have preference over. Very stressful environment and hours are not flexible since you are provided a specific schedule and cannot change until a shift bid. They force you to work overtime or days that are suppose to be days off to cover for others.","29","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=560"
"1530278009-218","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","very to nice to have opportunity to work from home.  
decent pay, currently have six weeks of vacation after 7 years.
not sure if they are still hiring work at home representitives or not though","33","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=640"
"1530277934-136","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Express Scripts Inc, ESI is the largest Pharmacy Benefit Manager (PBM) in United States and you will be exposed to a lot of technologies and methods on a daily basis.","21","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=400"
"1530277895-62","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Thank you for the opportunity to share, but if I have nothing nice to say, I should refrain from commenting.  The company has been through many changes and they are seeing just the beginning of change,  Buckle up!","5","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=80"
"1530277895-63","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Express scripts would have overtime that you could pick up if you wanted to and you could work anything you wanted. Also it never had to worry about people being there that was not allowed we had to waer a key to get it and out.","5","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=80"
"1530277892-46","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Working day sometime is fun, I have been working in Express Scripts many years and have a lot of diversity friends. We shared our experiences and culture. It is a good place to work.","",""
"1530277907-128","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","it was all over the place at times but with a little work it would be much easier
busy at time all times it gets crazy 
i like mostly being able to be around others an working together doing good deads has always been my highest spot in work","17","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=320"
"1530277939-193","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Two 15 minute breaks. Very busy. Rewards oriented. The most enjoyable part of the job was being rewarded for goals met. The great deal of recognition that was alway given when the job was done well.","29","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=560"
"1530277907-126","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","most ineffective and dysfunctional place ever worked at. Prescriptions rejected continuously for illogical reasons. Pharmacist's had a stuck-up attitude, really didn't need a pharmacist. Co-worker's judgemental and plain lazy. Many overweight and depressed people working for company.","17","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=320"
"1530277939-197","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Management is horrible, they want more than what u can give. No loyalty to people who’ve worked there for years. CEO or higher ups position don’t care about employees...they only care about the stocks and investors!","29","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=560"
"1530277939-182","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","I have learned Customer Service experience.  It is a good place to learn how to work in a call center.  The most difficult part is handle calls from irate patients.  A typical day is taking from 60 to 100 calls a day.","29","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=560"
"1530277939-184","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","The ability to be a part of very influential projects that resulted in our customers ability to order on-line and pay on-line was a beneficial experience.  Organizing and streamlining the Collection Process to a Risk Based Collections motivated the team to work smarter and focus on accounts that truly needed our assistance and guidance to remain in good standing with the organization.  BY doing so, we enabled the customers to continue with ordering so they could care for their patents care timely.","29","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=560"
"1530277934-145","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","A typical day at work would would be pretty much routine. There is nothing to learn from management. The workplace culture is mundane and there is nothing hard about the position I hold. The most enjoyable time of the day is when its time to go home.","21","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=400"
"1530277907-119","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Work life was quite hectic, learning alot out of this. The management was good and quite helpful. very challenging and work overload, Work culture has been good and very formal.","17","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=320"
"1530277902-107","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","when you are first hired at express scripts,  they tell you all good things about the job.  once you are in the company all those good things do not happen..VERY STRESSFUL JOB.  NOT RECOMMENDED ALL PEOPLE","13","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=240"
"1530277934-146","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Great company to work for, Provides more than average benefits

  As a Prior Authorization representative the role would be to engage with medical doctor offices to assist in Prior Authorization for medication.

Workplace Culture: seems fine, people are typically friendly

Enjoyable part: Freedom of use of the phones while reviewing documentation for Prior authorization

Promotion is readily available as long as you are.","21","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=400"
"1530277937-167","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Went in as a temp pharmacy tech working on updating insurance plans, too many techs, not enough work...spent weeks doing NOTHING and wasn't allowed to take off for holidays despite doing nothing all day","25","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=480"
"1530277902-96","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","low pay long hours lots of overtime but without overtime salary was not enough to meet the cost of living. I had to move on for better pay and less hours","13","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=240"
"1530277900-93","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","they bought out Medco just to get Medcos technology, once they got it they let Medco peoples go. and they weren't nice. i have been through companies closing down sites and they have been professional about it. express scripts were not professional, did not care about us. they walked in said we are closing you and you need to leave the building now. you can come back tomorrow. most of us in shock couldn't believe it. 
other companies have never thrown us out like trash but expres scripts did.","9","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=160"
"1530277937-170","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Laid off from 2012 merger and hope the new management is better than it was. During the merge, there was poor HR policies, direction from management was never consistent between shifts and there were old SOP's that no one would update.","25","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=480"
"1530277907-131","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","I enjoyed working for Express Scripts and would still be if a new exciting option had not fallen in my lap. I was very sad to leave and very excited to work from home.","17","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=320"
"1530277934-141","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Express Scripts continues to find different ways to balance between productivity, quality and clients/patients expectations.  Changes have been made to make the jobs more streamline process and also focus on technology to enhance different processes.","21","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=400"
"1530277937-165","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","It was a busy and fun place to work. Learned about how a pharmacy is run. The management was supportive and always willing to teach/explain everything.

There were no hard part to the position.The enjoyable part were the perks, insentives it was the best company to work for.","25","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=480"
"1530277934-149","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","I love my job but it is stressful and really wish I was paid more than $10.50 an hour. The customers are sometimes happy and sometimes they just blame you and yell and scream at you and there is nothing you can do about it.","21","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=400"
"1530277900-81","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","run daily reports
reviewed quality control 
process refunds
respond to account management issues
respond to requests from various departments
returning funds to plan sponsors","9","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=160"
"1530277907-133","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","manangement is very poor, advancement is rare, they give you days off them away whe that day comes, management is never araound when you need them for a call, very poorly ran","17","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=320"
"1530277907-130","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","This is a good place to work! The supervisors are kind and are willing to help! I love the variety the job gives me! I enjoy helping patients with their questions and issues!","17","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=320"
"1530277907-132","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","-Processing 75-100 orders per day by phone
-I learned about pharmacy benefits and how they relate to medical insurance
-The management was monotonous and robotic
-The company had good core values but did not allow their employees to utilize them. The front-line customer service employees had no authority to assist a customer in expediting orders or prescription processing. The only advancement opportunities were reserved for people of minority.
-The hardest part of the job was hearing the stories of patients and their families","17","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=320"
"1530277902-98","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","It Was A Pharmacidical Warehouse , I Learned A Lot, Bulking & Prepping Medication, I Validated Meds To Shelves, Verified Meds Before Shipping Out To Our Patients, And Assisted The Pharmacist Daily....","13","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=240"
"1530277907-115","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Express Scripts Inc, ESI is the largest Pharmacy Benefit Manager (PBM) in United States and you will be exposed to a lot of technologies and methods on a daily basis.","17","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=320"
"1530277900-76","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Workplace culture and good management. Supper Friendly work there. Every time people concentrate on Table tennis.
People not taking much pressure on their work","9","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=160"
"1530278009-206","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Worked until work ran out. Some day were busy others not so busy. I hoped that there were better opportunities there but it wasn't. I have been there for years.","33","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=640"
"1530277902-106","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","I worked there but was fired due to management falsely putting in my FMLA. I was a good worker.  Was not my choice to leave. Supervisor putting in time to make there number look good cost me my job","13","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=240"
"1530277939-185","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","ESI is a great place to work.  I have the autonomy to do my job without micromanagement from the leads and/or supervisor.  There are many activities to keep the employees engaged.","29","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=560"
"1530277900-82","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","I felt like a child in grade school.  No trust for employees that did their job well.  Instead of focussing on employees that did not do a good job, they punished all employees by making us do degrading things in order to increase accuracy.","9","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=160"
"1530277934-150","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Wonderful place to work overall had the best experience while working for the company.To bad they closed down/relocated would have followed them anywhere if I did not have other responsibilities.","21","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=400"
"1530277937-168","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","I enjoyed working with Express Scripts I feel they have a lot of great benefits but there was no room for advancement. I had insurance, paid time off and free lunch during the holidays. They are also big on diversity.","25","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=480"
"1530277900-74","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","none, wasn't there long enough.  The training was adequate and the trainer knowledgable. The typical day was predictable but that was good. The people were friendly and cafeteria was good as well. The","9","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=160"
"1530277907-134","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","When I 1st started working for express Scripts it was like working with family, mgmt was great and environment was comfortable and we wanted to do well for mgmt, then mgmt changed, became hostile and kept micromanaging people.","17","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=320"
"1530277937-177","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","This was a contract job. There was free parking, Nice cafeteria and the food was cheap. Nice work area. My boss was really nice  and gave me challenging assignments","25","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=480"
"1530278009-200","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","They should tell the truth to potenial employees. They have you thinking your working one shift and soon as training is over your on a totally different shift then what was told to you. Secondly they need to weed out all the racist managers who work there.","33","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=640"
"1530277895-52","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Express Scripts Inc, ESI is the largest Pharmacy Benefit Manager (PBM) in United States and you will be exposed to a lot of technologies and methods on a daily basis.","5","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=80"
"1530277900-87","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Good first job or perfect for a phone person nice pay if enjoy talking on phone this job is for you. Many different attitudes to deal with. Like look at computer all day it's for you","9","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=160"
"1530277900-80","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","The training was so awful and out of order. They did not have proper on the job training. And when you get out of training they do not want to continue to help with any issues you may have.","9","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=160"
"1530277907-129","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Exciting place to work. Looked forward to going to work EVERYDAY! Employees where great. Everyday work load was moderate but had great team to work with.","17","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=320"
"1530278009-215","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","while i was there 11 years, very few supervisors would have your back.  One even stabbed me in the back and played people agent each other, however his was eventually removed from the company,he left behind damage. 

The Executives do not acknowledge you unless you are an executive, example CEO, he would walk right past you and never so much as a ""hi"", disturbing!","33","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=640"
"1530277895-56","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","All you will get is angry calls all day long, and that is because they do not care about customer service or giving correct information. This means that members have to call multiple times and are usually getting a different answer every time or not getting the issue resolved at all .The company's main focus is getting the person off the phone as quickly as possible so that your stats remain low and your team can be number #1. You may as well be chained to your desk because you are not allowed to use the restroom or leave your desk unless it is your designated break or lunch time. We were told to train our bodies to hold it or have a Doctors note. No one is on the same page there and how you perform your job is based on who trains you and what they know.","5","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=80"
"1530278009-211","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Excellent company.  Flex time is available only to those who can reach quality goals or are supervisor pets.  You are coached on the same mistake multiple times, by different people.","33","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=640"
"1530277907-125","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","This was one of the best companies I have every worked for, I really learned a lot and they will definitely make sure that you are ready and well prepared to answer their patient's calls","17","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=320"
"1530277907-117","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Fast Paced environment, must will willing to adapt to changes in the work place. Dealing with upset patients were the most challenging days. The main concern for the patients, being mail order pharmacy, were the late deliveries of the Patient's prescription.","17","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=320"
"1530277902-99","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","You sit at your computer and desk and enter in script information.
I learned how to read a prescription.
Supervisors walk around all the time and stand behind you. Not pleasant watch as if we were children, constantly reviewed your work. Having your work reviewed is fine but not the constant review you have at Express Scripts-it was an uncomfortable environment.
The hardest part of the job was the atmosphere. Along with at times not being able to enter data as quickly as I needed to when they would change what type of prescriptions we would be entering. 
Sitting constantly in a large room where we were not allowed to talk or even communicate with other co-workers. 
Enjoyed that they had days in which there were theme days, pajama day in which you could wear pajamas.","13","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=240"
"1530278009-210","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Data entry all day every day. Process prescriptions, have to type fast if not you would have to meet with supervisor who will tell you to be faster with no  mistakes","33","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=640"
"1530277892-35","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Company has a huge turnover rate and at the time management was not good leaders for the department I worked in. That's pretty much all I have to say about that.","",""
"1530277902-101","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Pay is poor, raises are few and office culture is inflexible. Strict and inflexible reviews. Office politics are a heavy climate at Express Scripts!!!","13","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=240"
"1530277895-53","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","This is a ""go along to get along"" organization. If you're a square peg, you'll get pounded into a round hole or you'll get isolated and informed in every necessary way that your crazy ideas are unwelcome.","5","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=80"
"1530277902-100","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Worked in call center in new facility. Became aware of complexities of pharmacy protocol and prescription plans.  Was trained on the Medicare team.  Hardest part of job was demand for short call time even though patients had many questions and or needed to speak with a pharmacist (usually remained on phone, listening to their discussion to assist patient after pharmacy consult.)

Most enjoyable part of the job was the challenge of learning about prescriptions and interacting with patients, local pharmacists and physicians.","13","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=240"
"1530277939-181","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Short time at this mail order pharmacy, fast-paced setting. You can learn alot and also advance to different areas in the pharmacy. Long hours but others may find it worth it.","29","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=560"
"1530277939-180","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","it was it was ok when I first started when it got bad so many sup got jobs then found better jobs so it was hard on every body they don't care if u have to pick up your kids","29","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=560"
"1530277934-137","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","The pharmacy used to be fun. Great people, low stress. New management is absolutely horrendous. Micromanaging every aspect of our lives, both work and personal. Taking credit for the work of others. Throwing anyone under the bus. Wanting to be the centre of attention. Finding fault in the most trivial issues. Wanting to do everything because we aren't competent enough to do it the right way. Bully manager. Good people quit, or get fired.","21","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=400"
"1530277892-33","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","I learned a new system to train employees on. I traveled for a month at a time to train. Most enjoyable part is the fellow employees. I worked with a great team.","",""
"1530277892-32","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","from the trainers to the managers everyone is very polite and helpful with making all feel apart of the team. Although it is a lot of information to retain they make it easy to learn and obtain. Its easy to succeed in the work place atmosphere they have set.","",""
"1530278009-202","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","It is very stressful at least for me.  the past 5 years or more you came to work not knowing whether or not you would have a job the next day.  About 5 years ago, we had around 1500 employees at the facility where I work. now we have less then 500, maybe around 350.","33","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=640"
"1530277937-172","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","time went by fast because you were always busy could have used more training on some systems you were not familiar with.  liked working with Tricare members to resolve concerns on billing issues.","25","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=480"
"1530277934-148","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","The company essentially is a mail order and pbm combined in one and it was recently located to Missouri where they had built a state of the art facility","21","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=400"
"1530277900-92","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","majority of an inbound call center however you get to learn new information as well and you secured you spot as long as your job is completed always giver your all in your position.","9","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=160"
"1530277892-36","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","I was offered to be hired on full time but they were going to cut my current pay and I could not afford that pay cut. If was offered another position there with a better pay i would go back there to work.","",""
"1530277892-47","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","They had alot of break rooms for you to enjoy. They also gave you discount on the gym that was there as well and discount on food in the food courts. They allow you to eat small meals at desk, they were understanding due to breaks and gave extra training when needed. they were very helpful at anytime.","",""
"1530277895-68","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Fun workplace good benefits flexible work hours very productive nice place to work good training I enjoy working with people and helping them solve their problems and concerns.A typical work day especially Mondays are very busy.  The work place culture is very diverse","5","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=80"
"1530277939-190","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","I really liked working at Express Scripts. I learn a lot from my co-worker and supervisors. I had to quit because they had shift changes and I got to work in evenings which was not working out for me and my family.","29","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=560"
"1530277934-154","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","The supervisors there were awesome.They always provided fun activities and made you feel like family.They always had extra training videos and activities for us to do to keep us up to date on any changes","21","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=400"
"1530277892-43","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Everything is good about this company, I joined working with my team. It has an excellent work life culture . My only suggestion is that management needs to allow one day without meetings.","",""
"1530277939-187","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Contact Center for inbound calls. Fast paced and patient oriented. I learned about Pharmacy Benefits for civilian members and members of the Department of Defense. It was very challenging to meet the patients needs while meeting the time constraints of the call. I enjoyed helping patients with all their concerns and needs.","29","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=560"
