web-scraper-order,web-scraper-start-url,Reviews,Pagination,Pagination-href
"1530254092-959","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","There are different departments and different teams. But each person is assigned to work at a good pace and get job done. The job is to make calls all day to verify employment. It easy and smooth especially being around others trying to get the job done as well,","7","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=120"
"1530253763-766","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Great people and a very nice place to work. Make outbound phone calls for Fraud Prevention, we would call customer to verify Credit Cards purchase to prevent identity theft; we would leave a message if no answered, and give time to the customer to call us back, if not we would tried to contact the customer again.","20","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=380"
"1530253752-729","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Strong leadership team.  Values employees.  Good co-workers.","17","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=320"
"1530253739-650","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Collections jobs are not easy to do on a Government contract. I called people all day long. The job was was the same day in and day out. I honestly did not like it.","",""
"1530253742-668","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Can't complain about the overall experience at Equifax. I worked under several different managers and had similar experience under all of them. The benefits are above average.","5","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=80"
"1530254131-992","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","This is where I really was able to learn and grow in a corp world. I learned how to manage and how to balance meeting production and employee needs. I was put into a position where I could learn and grow in that setting.","6","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=100"
"1530253745-687","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Bien, Aprendi mucho, fue en la genrecia de finanza, 
mis colegas buenos profesionales","9","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=160"
"1530253766-788","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","wonderful place to work small yet very busy. my favorite job and position the only bad part was the fact that is was a temporary position.","19","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=360"
"1530253755-736","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","made collection calls & arranged payment.
followed through the calls & payments","21","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=400"
"1530254202-1022","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Gret Place to work, decent salary, hours are standard, benefits are acceptable, bonus and raises are rare for my specific position. I would recommend applying","3","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=40"
"1530254050-950","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I had a good time during my contractual role of HRBP. I got to work with the Business Heads as my base location was at the Mumbai Head Office. I had to deal with people and business issues formally and informally at Equifax. Its a great place to work , share ideas and thoughts having a concise set of sorted minds dealing strategies and solutions day by day.

Have taken care of all HR activities and initiatives during my tenure for business and organization needs.

I would love to join back in future !!","8","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=140"
"1530254092-957","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Your typical 8-5 job. Terrible training, surrounded by co-workers with only high school diplomas. Management keeps you in the dark. Culture of company is lost, primary focus is on wrong priorities. HR division is absolutely terrible, slow and makes it almost impossible to promote within. Overall this company is your typical corporation, if you’re ok  staying in the same role for years with no advancement, apply.","7","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=120"
"1530253742-663","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","To much favoritism and employee are never recognize for their hard work and dedication. Computers are always crashing, no help everything we have to get done on our own even if it is an technical problem","5","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=80"
"1530253755-734","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","on phone all day, very easy. did VOE's its an ok place to work but you will be tired","21","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=400"
"1530254245-1040","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Good company to work for.  Good advancement structure.  They closed in Madison or else I'd still be there.  Big call center environment.  Good management.","2","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=20"
"1530254131-989","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Joined as an intern with the infrastructure team. Everyone was so helpful and this helped me a lot in learning new skills. Have implemented most of the latest techniques and thus improved my skillset","6","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=100"
"1530253912-878","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Edited JCL using overrides, corrected and restarted job caused by user or system abnormal ends. Communicated with PPM on project completion date based on customer’s expectancy and profit margin","14","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=260"
"1530254131-985","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Work in a hardworking friendly atmosphere. Focussing on the customer service with internal and external customers. Fantastic opportunity for internal development and promotion.","6","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=100"
"1530253752-725","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Its a friendly environment and they enjoy celebrating birthdays and holidays. We have luncheons and contests to make coming to the employees look forward to coming to work each day. The hardest part for me is starring at a computer screen for hours. Management is great and the team leads are wonderful as well.","17","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=320"
"1530253739-637","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Good fit job . Happy with long hours work. Enjoyable pace environment. Computer watch job . Sitting position to work with client. Same thing doing again.","",""
"1530253745-678","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Pay is low for the amount of work you do. Managers make work more difficult than it should be. It is really a micromanage environment depending on whose team you are on. Contractors are treated with no respect and told constantly that you are just a contractor not an employee. Just too much kids play and not enough real true leaders. Petty Pams is at an all time high in that place and could use a shake up around that place. Customer service level is low. Very.","9","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=160"
"1530253759-750","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Your position is not safe. There is JOB change overs every quarter. I was told by my manager that someday I will be fired due to being in Sales. I always feared when that day would come. Allot of pressure and change every year.","22","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=420"
"1530254050-943","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Very small cubical with your own personal space.
I learn how to guide customers on a website to fix their paycheck.
Workplace was well organized 
there was nothing hard at the job really.","8","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=140"
"1530254131-991","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","The job was easy and day to day was pretty routine but meeting their quota every day was beyond reach most days, as the quotas were so high. The job was too demanding.","6","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=100"
"1530254202-1012","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Management was supportive and smart at helping out learning the job load, seems like a good starting company for an entry level career. Job opportunity and growth is a plus for working with this company, a lot of areas for growing.","3","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=40"
"1530253745-681","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Good company but not for sales/ Sales tactics are backwards and focus is on wrong thing. There is no training and culture is horrible. I wouldnt recommend it to anyone.","9","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=160"
"1530254245-1034","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Management is not knowledgeable on anything, and no one can help you with anything, or if they do, they have an attitude about it. There are no reviews, no meetings with you, training was disorganized. overall a very unprofessional place to work for a company that claims to be professional.","2","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=20"
"1530253759-751","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","• Assisted customers with credit issues such as how to read the credit report, how to obtain a report.
• Answering frequently asked questions about the credit report.
• Handling sending out misplaced or late or late invoices to the customer.
• Duties were business to business related.","22","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=420"
"1530254131-983","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Equifax has healthcare, vision, dental and life insurance and 401K retirement package, stays up to date with new technologies, offers proper training.","6","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=100"
"1530253752-728","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Equifax trained in every area, so you don't have to worry about being blind about your job. There were always opportunities to advance.","17","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=320"
"1530254050-937","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","They really work with you and try their best to make working their a good place and good environment. Co-workers are really nice and laid back if they've been there for awhile. The only problem is that the work can be very repetitive and if you have a night shift...then work days are really long. Pay isn't entirely the best, but you have multiple opportunities to get a full time position.","8","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=140"
"1530253755-748","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","This is a great place to work, unfortunatly it does not have much room for advancement.","21","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=400"
"1530253773-803","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I loved going to work everyday and being with my co-workers. Great first job out of college.","18","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=340"
"1530254050-953","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Muchos cambios internos y poca comunicación con el personal 
Personal en general descontento
Multiples prioridades de varias jefaturas que producen sobrecarga laboral","8","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=140"
"1530253870-851","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Great place to work.  The company has been very good to me. I started in 1974 fresh out of high school and they gave me a chance to further my education.","15","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=280"
"1530254167-1006","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Never accept a temporary position with Equifax. They will not eventually hire you as a permanent employee. They may extend your stay, however it continues to be without benefits and they can let you go at any time. I met some people who had been there over four years as temporary employees.","4","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=60"
"1530253912-870","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Es un lugar donde puedes crecer y desarrollar tuspotencialidades si asi lo deseas, Porque aun tiene mucho camino por acvanzar.","14","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=260"
"1530253749-702","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I worked for Equifax in it's Costa Rica location and only have good things to say about the company.The work environment was great, the supervisors really notice if you did a good job or not, always gave me advises on how to improve my self and helped me build a career.","13","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=240"
"1530253739-638","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I always love to work in the company once again If I got a chance and the workplace is having good culture.Used to have nice and decent  food everyday with colleagues which helped in building my communication","",""
"1530253739-639","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","empresa encerrou suas atividades no pais, quando foi incorporada por outra","",""
"1530253752-722","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","over all it was always great working there a typical day every one was help full learned many things would love to work there again left because I was looking for a better pay","17","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=320"
"1530254050-948","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Great company to learn and gain  knowledge. If you land into a good team. 
People do not share information easily and low level employees are afraid of making mistakes. employee empowerment is missing","8","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=140"
"1530254092-973","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Good ole boy club -- 1000 dollar suits and Starbucks runs are the only way to progress here. 
decent work life balance. decent pay 
a lot of politics
very little respect for those who leave -- never received notice that the lady the sits next to me -- passed away -- they just removed her stuff and kept on.","7","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=120"
"1530254012-931","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Sure, it looks great at first, but when you come across the goals they want you to keep up with, it's no wonder they're bringing in people often. The turnover is horrible.

The goals are set by the fastest queue (so, anyone on a queue that needs more time is on the chopping block), and I doubt they calculated for breaks, so the goals are built not to be made.

I asked for help to keep up with the goal, and the answer was to avoid that queue and leave it for faster people. Then the manager split people by queue to speed up service, and you're stuck with that slow queue again.","10","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=180"
"1530253742-664","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Equifax was a great company to work for, paid training and great people to work with. Canada operations went to the US, and closed jobs here in Halifax.","5","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=80"
"1530253773-821","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","En los ultimos 12 meses todos, a excepcion de solo una persona, en el equipo de Recursos Humanos se han ido de la empresa. Caras nuevas llegan, caras relativamente antiguas se van, y esto ocurre en promedio cada 4 a 6 meses. No parece haber estabilidad en dicha area y lo que es peor aun, es justamente el area que deberia mostrar union y motivacion a los empleados de una organizacion.","18","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=340"
"1530254131-979","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Great paced work and employees were awesome to work with. When needed, everyone would jump in to get the numbers down for the day. Going through a temp service, they tend to not care much about the employees.","6","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=100"
"1530253773-810","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Establish productive, professional relationships with key personnel for assigned strategic accounts, support sales team by creating new accounts set up, pricing, and product activation. Customer training, problem resolution and first level support to new and existing clients. Act as first point of contact for external customers for all business related needs. Responsible for creating monthly reports for external customers, providing credit and revenue data. Provide post-sales assistance support including product introductions, product migration, documentation, and distribution of technical materials. Effectively communicate with internal and external customers via email and phone. Coordinate training on products and services for both internal and external customers.","18","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=340"
"1530254131-981","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Equifax is a great company to work with, the environment is pleasant, safe and transparent. A company that values ​​all employees and applies meritocracy, which is an incentive to always strive for excellence.","6","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=100"
"1530253813-837","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I have been a temp here for 3 years. My coworkers are tattle tails and everyone that has been here for a few years feels that they are superior when they are no more than you. Their position is to run and complain on you every chance they get. Most of the people working here is temps with no chances of becoming full time. Overall this is a great job for a student. Just don't stay after you receive your degree. Its a waste of time.","16","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=300"
"1530253755-743","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Assisting businesses to make more informed marketing, credit and collection decisions by using the Equifax suite of products developed around its core hub of unique business and consumer data.
Specialist solutions assist:
- Targeting and identifying your ideal prospects
- Ensuring you accept the right customers
- Managing your existing base to highlight areas of growth/ risk
- Helping you recover your debt in a timely fashion","21","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=400"
"1530253749-708","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","On this job I learned how to make cold calling a pleasant experience for most people I reached out to. Once people I reached out to allowed me to speak they quickly figured out I was not trying to sale them anything and gave me the opportunity to speak with them regarding coming into our facility for a free hearing test.","13","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=240"
"1530254092-971","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Equifax has a great internship program, where employees are willing to teach and help you enhance technical and business skills in Information Security. I've had the opportunity to see both the technical side and business side of Information Security, which helped me pin point my long-term goal of becoming a Security Architect","7","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=120"
"1530253739-651","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","This company stood out due to the work place environment.  Very professional, collaborative environment.  You enjoyed coming to work due to the work load and colleagues.","",""
"1530253739-647","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I worked for Equifax for many years. I the opportunities to work with many great people from all over the company, with all kinds of backgrounds, and at levels of management. I received great benefits, learned a great deal about technologies, and was blessed to be promoted from within twice in 6 years.","",""
"1530253870-844","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Equifax was a laid back company, but like all mortgage industries, it was constantly changing.  Equifax provided plenty of room for advancement","15","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=280"
"1530253971-912","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Equifax has strong financial performance and good leadership.  Being an oligopoly makes the business strong as well.  There are challenges there like any other company especially to differentiate themselves from their main competition.  The work life balance is very good.  Opportunities for advancement get more difficult for senior level employees.","11","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=200"
"1530253912-875","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Empresa con grandes proyecciones de crecimiento , otorgan oportunidades de desarrollo laboral como profecional","14","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=260"
"1530254050-947","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","- Typical day at work: 9 - 6
- What you learned: ITIL and governance processes, Maximo support, and ServiceNow administration
- Management: good
- Workplace culture: growing into a modern company
- Hardest part of the job: keeping up with technical skills
- Most enjoyable part of the job: my team","8","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=140"
"1530254012-932","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Equifax is a great entry level job for customer service. Great hours, very laid back environment and the people are really nice and helpful.","10","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=180"
"1530253755-731","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Good industry. Very good industry.I like it a lot. Very good.","21","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=400"
"1530253813-826","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","The job entailed a lot of data entry, because I mainly processed application cards from companies like The Bay, and Simpsons.  It was a part-time position, and I got to meet several people from all walks of life and learn from them.  I was a full-time student during the day while I worked at Equifax.  If one of us was about to fall asleep behind the computer, the others would nudge that person.  Most part-time workers at Equifax worked at other jobs or attended school during the day.  It was my second job in Canada and my first office job experience.  The hardest part was staying awake at the computers past 8:30 p.m.  I drank coffee to stay awake.  The most enjoyable part of the job was the jokes that some data entry clerks would give.  We also made each other laugh if they were beginning to get sleepy.  We worked as a team.  That's what I enjoyed the most.  We  had a very strict but great supervisor.  That caused us to be more productive.  She understood if we had an extreme emergency.

Canvid Data Services was a branch of Equifax Canada.  There I learned to input codes to get the correct information.  There I worked with one other employee and management.  We got along perfectly.  Canvid dealt with the insurance part of Equifax.  We did the cleaning-up if people had one accident and the insurance companies told them they had had three or four accidents.  Of course, we did an intense investigation first, then did the cleaning-up of the files, so people could drive to and from work.","16","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=300"
"1530254245-1045","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I enjoyed this job at the beginning but then it became stressful and about crunching numbers the atmosphere was very unfriendly and i felt management did not care enough to take care of the problems that we're going on in the atmosphere everyday.","2","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=20"
"1530253766-790","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Everyday was different.  I loved it here.  Great people and environment.","19","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=360"
"1530253749-698","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Equifax started as a great job, but it eventually declined due to management that ignored problems. A typical day at work began anywhere from 6:00am to 8:00am, and ended once 8 hours were completed.","13","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=240"
"1530253912-868","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Great people to work with and learn from, however management had a tendency to change the culture.  More opportunity for advancement would make Equifax an ideal place to work for an indefinite time.","14","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=260"
"1530253745-679","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Equifax is expanding and there is always project available to work on.I have gained significant IT knowledge and grew professionally at this company. There is al large client base from industries ranging from financial, telecommunications, government organization, and retail com","9","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=160"
"1530253759-755","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Learned a lot of informative information on the background of requesting form for mortgages.","22","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=420"
"1530253739-645","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","buena experiencia para aprender con un buen ambiente","",""
"1530253766-801","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","It does what the summary says. It doesn't offer much more beyond that.","19","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=360"
"1530254092-970","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Rotina tranquila no dia a dia, a atividade requer total concentração e atenção, treinamentos eram regulares, a gerência nos passava confiança, feedback era frequente, tive a oportunidade de acompanhar a evolução da empresa no momento da alta da tecnologia, isso foi algo que me motivou muito profissionalmente.","7","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=120"
"1530253912-860","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","This company was a good company to work for, their benefits are excellent. The work at the main office was enjoyable but when I transfer to another department in the warehouse, the work was too heavy for me.

The workers were helpful in showing me the skills I had to do and the management checked carefully the work you performed. But did not seem to care I was having a problem trying to lift the heavy loads. It was either I can or you quick so I quick before I hurt my back and can't work at all.","14","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=260"
"1530253739-652","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Back in the day this place used to be great, then all the worked got laid off and all the work went to Costa Rica. By the end they didn't care about their workers or even the fact that most of them were at their pension age and no other company would hire them after being laid off.","",""
"1530253742-667","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Equifax was a tremendous place to work, grow and acquire skills. Since 2015, the sales culture has degraded signficantly. Great people, poor culture..","5","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=80"
"1530253739-644","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","This was a Cubicle style office with different departments all working on different aspects of the company.  The culture was pretty nice but as with any office there were groups.","",""
"1530253739-640","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Great place to work and advance career. Offers options to work in different groups. Provides great customer service to all customers. Focus on building applications with the latest technologies.","",""
"1530254131-974","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","My concern is the recent breach and our ability to execute and survive.--but a great company that I would be happy to stay with assuming we can rebound!","6","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=100"
"1530253763-783","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I loved working for this company, they relocated to Alanta Ga and closed the modesto calif, met alot of good friends there we are still friends. But compensation is very low was 8.00 hr.","20","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=380"
"1530253773-811","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Enjoyed starting my career out college here and gaining all the experience required to lead it off in the right direction.","18","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=340"
"1530254245-1038","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Leads are all every helpful and are eager to teach you everything. problem is that the pay is horrible. My leads make less than desirable even after 3 years of Blood Sweat and Tears","2","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=20"
"1530253763-771","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","It's an ok place to work if you don't care about advancing your career and want to work long hours with no chance to advance...","20","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=380"
"1530253766-798","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I held a number of jobs working at Equifax. I started out as a scheduler, then moved to scheduler supervisor and then on to a couple of other positions. All of the positions I held I worked with either running production jobs, setting up criteria the customer ask for in order to send credit mailings to approved people. I worked also automating processes so that it was pretty much hands off. 
I meet a lot of great people that I still talk to today.","19","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=360"
"1530254202-1019","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","A typical day at work is coming into my work cubical and working on order request by different companies. I communicated daily with a variety of customer service representatives as well as Human Resource and payroll personnel.  I learned to gather work and finance history of persons. Management was good to work with do to the willingness to help with any problem that arises, and not over your shoulder micro managing making an uncomfortable work environment. Work culture was good working with a diverse group of people with different ages and backgrounds. I can't think of the hardest  part at this time do to most of my job description was easy to learn and to perform.  Most enjoyable part of my job is working with such a great group of people and being able complete my workload on the daily basis.","3","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=40"
"1530254245-1046","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Office was a production environment with repetitive data entry tasks and inbound/outbound phone calls.  At  times very stressful due to high work demand or due to lack of work.","2","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=20"
"1530253759-759","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I would Key in the information from a 4506T form from Loan officers to verify that the Form was keyed in correctly. I would then Submit it to the IRS and wait for the results. I would process about 700-1,000 forms a day.","22","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=420"
"1530253745-676","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Everyone is very approachable to answer any questions.  The company is very conservative and the culture could use a little more energy and strategy.  Very difficult to get things done at times by being such a large organization.  Very stable company but could use some formal training programs for those looking to advance their careers and can benefit from a little more transparency from upper management.","9","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=160"
"1530254012-935","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","The department is a fast paced environment because of the change in strategy for the business division. Loads to learn!!","10","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=180"
"1530254167-1010","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Id work there again. Hours were convenient an the secured entrance was awesome. Very poor communication skills happening but very much enjoyed what I did","4","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=60"
"1530253813-822","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","investigative work very interesting

allowed to work independently

pay very low

have not worked there for 25 years but indeed requires a review of every former employer","16","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=300"
"1530254131-984","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","the wrok environment was great. They had an amazing break room which was basically like a gas station. The reasons I didn't like it was because my lead at the time picked favorites. I was also sent home early a lot only making so much an hour and I couldn't afford to not get a whole 40 hour week.","6","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=100"
"1530253971-903","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","A typical day at work was ok. No stimulation other than making outbound phone calls to verify employment. No understanding of family.","11","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=200"
