web-scraper-order,web-scraper-start-url,Reviews,Pagination,Pagination-href
"1530587255-1508","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","It was a very good learning phase for me to understand how the banking services differ in nature. It gave me lot of exposure on Home Loans and Car Loans. The typical day starts with learning and ends with learning with a lot of work to do. I have learned how to handle the home loan and car loan applications and how to derive the best loan amount for an individual. The management helped me to understand the policies and procedures with great interest (without treating me as an intern but treating me as a full time employee). There was nothing called as hard when you love what you do. So I always enjoyed working with SBI.","14","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=260"
"1530587458-1652","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","I have joined this bank as my second career. The poor management at branches and with out proper training and work knowledge staff is forced to work and take risk and has to face people's angers and displeaser. The above facts force me to seek change my present job","3","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=40"
"1530586581-1203","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Within 6 months of working realized bank is not a good institute to work in if you want to work for long time.
Staff shortage,slow systems,no back end support, no proper employee training  less is endless.
SBI is confused if it is a government bank or private.
Profit is prime goal or sevice. Corruption at higher level has resulted in worst condition for employee to work in.
Reginal offices are useless in employee grevience redressal.
Thinking about leaving.","",""
"1530587378-1605","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","I am Good Hardman This is Himalyan Nature I love this nature Than I will Choose this loCation For this job .


Grant me job in this place .

Thanking You","7","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=120"
"1530587078-1448","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","I joined sbi in 2007. Great working environment & management.","18","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=340"
"1530586745-1307","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Working at State Bank helped to deal and interact with people from various strata of the society. It also helped to handle people efficiently.","21","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=400"
"1530586669-1264","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Due to the brand in the market mostly we used to get walking business. Most important thing we used to do is to retain the existing customers by doing personalized service. Never we find any difficulty with the management. The job is most enjoyable with co-workers. The recognition by the management for the excellent work done is unforgettable.","13","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=240"
"1530587399-1629","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Work culture at Mumbai and Aurangabad was different though it is same organisation.
I have been moulded, shaped up while dealing with challenging situations. Overall pretty good  learning experience. 
It has nurtured my dreams and helped to realise it .","6","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=100"
"1530587361-1587","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","No productive work is done during day for those who want to learn for professional life .It seems to be only 7 Hrs work but regularly gets extended to minimum of 9-10 hrs. No fixed timings for lunch .Very cheap medical facility.  Provision for lots of leaves but cannot avail rejected most of the times by management hence gets accrued. No Career advancement core business is ignored no place for proper process improvement. Waste of resources.Employees skill are not taken into consideration while posting.The  hardest part is to work with all technology which in flashed in front of customer but does not work.  Loans at concessional rates for employees. People with less or no skills with hardened soul for any kind of insults may enjoy.","8","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=140"
"1530587361-1578","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","At SBI you learn everyday. You face new challenges, exchange ideas, gain knowledge, groom yourself for the future and seek career advancement. You grow up to be a true leader.","8","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=140"
"1530586861-1363","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","1st day. best comunication is requird for it.co-workers frendly
also.the hardest part of the job is customer satisfaction","23","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=440"
"1530587255-1491","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","The job gives you a great learning curve but you have to ready for immense work pressure. Usually there is long working hours with occasional cancelled holidays. But the bank hosts the brightest brains in Credit and forex, so you may have a great opportunity to learn stuff","14","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=260"
"1530587429-1650","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","It's a good bank and provide a good job satisfaction. The largest bank of India and the most busiest bank. It also gives a lot of incentive to its employees.","4","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=60"
"1530587493-1680","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","We need typical management skills to controll and run branch operations. Legacy issues are a hindrance but the bank is well equipped technologically to overcome the same.  
We need to have Good learning skill as products are very fast changing and every other day there is new thing coming up.","2","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=20"
"1530587271-1515","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Overall a good bank to start your carrier. You get to learn a lot but the culture is not a typical corporate culture. Overall it is a good company to work.","12","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=220"
"1530586824-1340","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Nice working experience, hands-on knowledge on financial information of big and medium-sized companies, direct interaction with many eminent companies CFOs and consultants, to maintain the TAT and to deliver the output in quickest possible time with maintenance of quality, well experienced team members, etc.","24","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=460"
"1530587150-1458","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","fine....let the other say.i found it to be very fine as one can learn diff.type of works on single window...i was involve with banking,finance,life insurance,mutual funds....as well as finance to various segmental in sme loan","16","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=300"
"1530587150-1451","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","The job gives you a great learning curve but you have to ready for immense work pressure. Usually there is long working hours with occasional cancelled holidays. But the bank hosts the brightest brains in Credit and forex, so you may have a great opportunity to learn stuff","16","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=300"
"1530586861-1360","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Learnt lot of Banking and customer handling skills
Very supportive co-workers
Sometimes need to deal with tough customers","23","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=440"
"1530587458-1661","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Joined sbi in the year 1980 as clerk - typist and presently working as chief manager in local head office, patna.
Sbi management is excellent and always with honest employees.
Work place culture in sbi is excellent.
The hardest part of the job was transfer from one place to another, particularly at the time when children were at the peak of their study..
Worked in bihar, jharkhand, andhra pradesh, karnataka and enjoyed everywhere.","3","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=40"
"1530586669-1268","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Too much of scope to learn things. Unless congenial atmosphere prevails at the workplace, there will not be productive results.
Most enthusive work atmosphere and nice rewarding.","13","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=240"
"1530587271-1511","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","The job gives you a great learning curve but you have to ready for immense work pressure. Usually there is long working hours with occasional cancelled holidays. But the bank hosts the brightest brains in Credit and forex, so you may have a great opportunity to learn stuff","12","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=220"
"1530586782-1327","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Having worked with corporate customers brought out the professionalism at work. Management very supportive to my career aspirations. Coworkers were friendly and guided me along and had good team spirit. Found it difficult doing the same task, hence every year requested for a new task to enhance my knowledge and skill set. Interacting with various customers from different industries and culture helped me to develop my efficiency and organisational skills.","25","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=480"
"1530586824-1339","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Failure of cbs connectivity for three and half day
Hard working with courtesy
Management mostly understood the genuine problem
Most of good worker
Last 10 years of the service
First seven years of service period","24","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=460"
"1530587361-1582","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Good learning about customer interaction new technology public dealing and marketing cross selling  upselling from a vast portfolio of products overall nice and fulfilling experience","8","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=140"
"1530587429-1639","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Very good place for banking aspirant, higher staff are very supportive in nature there is no delay in salary, working environment are too good. overall very good place","4","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=60"
"1530586861-1361","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Variety in daily job.co-workers are helping and adjusting nature.
Approach to the customer will require sufficient job knowledge.
Export is very interesting job and arriving new problems every day.
Resolving problems is an excellent job. Management is supportive providing all required material.

I was very happy while working,now retired.","23","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=440"
"1530587255-1498","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Provides one of the best on the job training across the various departments of the bank. A great institution that aids you to give back to the society and service the rural villages and bring a level of financial security to the people living below the poverty line.","14","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=260"
"1530587255-1505","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","State Bank Of India is the largest bank in India. I worked for the largest primary dealership firm solely owned by SBI, known as State Bank Of India - Discount & Finance House (SBI DFHI). The firm is active in primary dealership activities on behalf of the SBI in Fixed Income markets.","14","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=260"
"1530587324-1556","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","A typical days work is usually routine
Learned a lot of banking skills 
Management- it is tough to convicethem with  new ideas
Co workers are very cooperative ready to learn
The most enjoyable part of the job is the bank as an organisation is ready to support you in any tough situation (crisis)","10","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=180"
"1530586915-1387","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Immediately after my Bachelor's degree I joined State Bank of India, I learned about every thing in the life.  The Bank Job was treated with esteem respect.  I was exposed to different fields of Banking, right from Personal accounts, Firms, Loans, Dealing in Foreign Exchange, Imports and Exports etc., I always enjoyed the job as there was no hardest part in it.","22","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=420"
"1530587188-1490","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","SBI the number one Bank provides family culture, job security, taking care of development of the official working with it. The most enjoyable part of the job was going for Audit on all India basis as one has to manage his work according to his own plans.","15","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=280"
"1530586581-1214","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","I worked at State Bank of India [SBI] full time for last 19 years.  I worked in different segments of Banking viz., Rural banking [Agriculture], Retail banking [Personal segment & Small Business finance] and Corporate Banking.  

We, in SBI, have the opportunity to learn and gain knowledge through customized training programmes. These training programmes help to understand various concepts related to Banking like Risk Management, Capital Adequacy/Basel Norms etc.

The promotion policy of the Bank has improved in the recent years. People get promotions on a regular basis, based on their experience and performance.  

Salary Benefits and other perks [travel allowance, leave fare concession etc.] are good, but not on a higher side as compared to other Government organisations/departments.  Looking to the work pressure and the commitment required to meet the expectations of the top management, the compensation is low.

SBI is a brand in itself and the main benefit is the job security.","",""
"1530587399-1617","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Nice place to be especially if you enter as a probationary officer, good social acceptance and rapport.
Pan india presence of the institute.
Long working hours at times.
Gruelling working conditions at times.
Good perks","6","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=100"
"1530587324-1554","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","State bank is an well establish company giving tremendous opportunities to the desired people with job securites and a sound working environment...
I always loved my work there..","10","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=180"
"1530586587-1226","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","It is one of the india's bigest financial institute.Having a strong training system in the banking. It is poineering in changing the system and procedures.The best in security systems","5","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=80"
"1530587399-1623","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","SBI one of the best banks in the world provides job security, perks, allowances ,etc. It will expose you to the different aspects of life from interacting with the CEO of a company to a village farmer. As far as work is concerned, you will be given the opportunity to test your leadership and management skills at an young age as you will be posted as a manager in one of the branches. 

          The most beautiful part is the recognition, respect and satisfaction you get in serving the customers. The most challenging aspect is to frequent transfers and relocations .","6","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=100"
"1530586581-1215","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Banking industry is creating a lot if unnecessary pressure on its staff. It hinders the productivity of employee as the employees are working under great pressure and depressing working conditions.","",""
"1530586719-1280","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Job culture is good at sbi 
Secured job
Promotions prospects are good
Handsome salary
Leave fare concession facility for travelling all over world
Medical facility for self and dependents
Lease house facility at a place of chice
But time consuming responsibilities do not let us give proper time to our own life.","17","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=320"
"1530586581-1216","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Job allows me to interact with new people on daily basis and solve their problems and queries related to banking and finance and investment of thier funds.","",""
"1530586617-1255","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","I have worked for more than one year for this company  it is best place to work as far as work ethics concerned. It is one of the beat bank of india where customer service is excellent","9","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=160"
"1530586669-1262","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Its a unique experience to work with the country's largest bank.Got opportunity to learn so many aspects of an organisation.","13","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=240"
"1530587429-1638","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Vast exposure but poor mgmt.
Work life balance is poor
Rural and semi urban postings can be difficult for many people used to urban lifestyle
Heavy rush in branches","4","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=60"
"1530587493-1684","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Very Slow Growth, good for regular graduates, not meant for MBA's absolutely no specialization. Work culture is horrible and HR is absolutely clueless no match between skills and role","2","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=20"
"1530587399-1630","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Not a place for flying high kind of people.  Good only ft ir job security no proper management and lots of politics never the place for making changes coz its not accepted their.","6","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=100"
"1530587318-1543","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Attending to various demands&banking needs of customers.Continuos learning experience by  problem solving .Management  is  very  proactive  and  clear  goal  setting  makes the  job  enjoyable.
Hardest partof the job-transfers to arious places.
Freedom and  enormous  powers enjoyed as  manager.","11","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=200"
"1530586782-1319","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Start your system earlier than all other colleagues and be ready for the online work you may get from the front office.
Prepare confirmation documents for the previous day for sending to counterparties.
As soon as I see a transaction, get necessary information from other web site, check for its correctness and approve/ reject it. Report the correct transaction immediately to the designated arm of the Central Bank.
Keep the e-mail accounts open and deal the issues, if any, immediately.
Obtain confirmations from the counterparties, check them and safe-keep alongwith transaction records.
Prepare and send periodical reports to the controllers and the Central Bank.","25","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=480"
"1530586915-1383","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Busy schedule sometimes start from home with calls, information, etc. One should have patience for instruction to be received properly at the other end, while advising solutions, and on top be a good human being with a pleasant personality. Be a team leader in getting a job done, appreciate the efforts of others, be of assistance when co-workers need help. The hardest part of  the job is when instruction come at the last moment for any time limited job. However, satisfaction comes when a job is executed/completed properly and timely.","22","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=420"
"1530586915-1386","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","anytime review the assigned mater
Several types of delegating work learn from Management.
I have good relationship with top to bottom co-workers
and also I m satisfied with my job.","22","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=420"
"1530587361-1571","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","The job gives you a great learning curve but you have to ready for immense work pressure. Usually there is long working hours with occasional cancelled holidays. But the bank hosts the brightest brains in Credit and forex, so you may have a great opportunity to learn stuff","8","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=140"
"1530586587-1229","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","100+ years old bank with superior system and procedure. Digitalising Indian customers at an affordable cost. One of the heritage of Indian banking industry.","5","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=80"
"1530587271-1527","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","SBI is very good organisation.
 Promotion are based on merit and performance.
 Sanctity of interview is maintained.
 Emloyees have colleague feeling and support junior their juniors.","12","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=220"
"1530586782-1328","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","I was always sinceior,honest to my employer.A very good customer relations mantained during my service.I always tried to mantained a good relations with my seniors as well as subordinates.
due to my unblamished service,Bank has given me a silver jublie award on completion of my 25th year of service.During posting as accoutant in Bhadohi main Branch and in Naini Branch,where I handled two assinment at a time.","25","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=480"
"1530586669-1276","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","I have enjoyed my life with SBI. What I am today is only due to SBI.
It was my companion from the day I joined it 38 years ago till my superannuation this year and will take care of me and my family till the completion of life span. I salute my SBI.","13","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=240"
"1530586745-1313","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","According to me in SBI a person is not rated by his work but he will be rated on his cast and religion.
management is not proactive.
overall its only a waste of time.","21","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=400"
"1530587361-1573","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","We were 3 people recruited from the college.As a team developing a software for the car loan surveys for the top bank in India named State bank of india. we were not paid interns when recruited. Suddenly we got a paid cheque as an appreciation for the work done.
Thats a great day.","8","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=140"
"1530586587-1235","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","The type of work varies according to the situations. Lot of oppertunity to learn various types of bank work. Work place atmosphere depends on the size of the branch and the extent of work.","5","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=80"
"1530587150-1454","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Over all the long association with the Bank I had an opportunity to meet, interact with people of different region & different walks of life. Working at different parts in North Eastern India was a challenging experience. Helping people in fulfilling their desire or finding their livelihood is a satisfying experience.","16","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=300"
"1530586861-1350","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","The job gives you a great learning curve but you have to ready for immense work pressure. Usually there is long working hours with occasional cancelled holidays. But the bank hosts the brightest brains in Credit and forex, so you may have a great opportunity to learn stuff","23","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=440"
"1530586581-1199","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Learnt about the banking systems and procedures, customer handling and services. 
Average working hours 9-10/day
Management is good but can be better. 
Coworkers are supportive. 
Currently longer working hours are the hardest part.","",""
"1530587493-1671","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","The job gives you a great learning curve but you have to ready for immense work pressure. Usually there is long working hours with occasional cancelled holidays. But the bank hosts the brightest brains in Credit and forex, so you may have a great opportunity to learn stuff","2","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=20"
"1530587188-1484","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","It kept me busy the whole day from morning 9 to 7 in the evening.  Since the bank is a large one with many customers, people used to flow in with many requests and complaints. I love serving people and fullfilling their requests with a smile and dedication.","15","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=280"
"1530587318-1540","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Worked in NRI dept. at Corporate centre of State Bank of India and after confirmation was transferred to International Services Branch in Vostro Division where  the money frm International Banks, Exchange companies were transferred on the basis of various products of State Bank of India and via SWIFT Messages.","11","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=200"
"1530586617-1249","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","I learnt a lot on how to market credit cards & capture leads. Was a target reacher every month with bonus! We had to fix appointments by cold calling. Minimum of 10.","9","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=160"
"1530587255-1510","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Direct customer interaction was good.  Interaction with the other colleagues is good. Banking job is quite a charming one. First job, an exciting job.","14","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=260"
"1530586957-1408","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","This Bank gave me opportunity to serve people at different places with different assignment. I am thankful to God and all the people who helped me in achieving excellence in customer/bank's satisfaction. My basic principle was always that: CUSTOMER OF BANK IS BOSS & I SHOULD TRY TO COME TO THEIR OPTIMUM SATISFACTION LEVEL. thanks to every body I never failed.","20","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=380"
"1530587078-1445","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","channels like ATMs, Customer Service Points, Ultra Small Branches and  Financial inclusion of poor and down trodden rural people and improving over all ambiances of the Branches / offices.","18","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=340"
"1530587458-1670","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Not at all a congenial atmosphere, no work life balance,  lot of bossism, no hr strategies,  completely biased atmosphere,  i personally do not recommemd to anyone","3","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=40"
"1530587429-1636","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Had great tenure working here. 
The management & the workplace in aspects of security awareness is great.
Entire working period with the nice colleagues was amazing.","4","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=60"
"1530587029-1426","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","As all knows marketing job is quite difficult comparatively, i have learned certain banking transaction being with the co workers.The management were very strict as the information were very confidential. The hardest part of job is to meet the targets and what was gaining was the vast knowledge. There was no enjoyment in the floor","19","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=360"
"1530587078-1447","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Very secured job.
Salary and benefits are just Ok.
People are nice.
HR policies need to be improved.
Work life total imbalanced.","18","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=340"
"1530587078-1430","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","The job gives you a great learning curve but you have to ready for immense work pressure. Usually there is long working hours with occasional cancelled holidays. But the bank hosts the brightest brains in Credit and forex, so you may have a great opportunity to learn stuff","18","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=340"
"1530587361-1572","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","The work is back breaking work.

Learned many skills from junior and senior skills, interpersonal relations and advancement in career.

Management was restricted to local Manager and some assignments were independent like Branch Manager, Sales Team Head etc.

Work place was admixture of all of sorts.

Satisfying of customers who had faced hardships on account of errors due to previous incumbents.

Secure job.","8","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=140"
"1530587378-1600","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Good benefits.
Great place to learn and advance your career.
Barriers to entry are high.
Job security for life.
Best in class technology products.
Sincere and transparent co-workers.","7","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=120"
"1530587493-1688","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","State bank is a big sector and fine banking and the staffs are kind nice work place and we can grow our talents and contacts and its good experince of working","2","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=20"
"1530586915-1385","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Dealing with NRI customers, deposits in foreign currencies and lonas in foreign currencies.

Service oriented approach to customers, educating the customers and patience towards my customers.

Man Management, Time Management, Long range planning

Highly responsive and dedicated to work.

Training period in Dehradun as Trainee Officer of State Bank of India.","22","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=420"
"1530587255-1493","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","the team was good with highly skilled professionals. Environment was good enough but can get better. Management needs to improve.Overall good","14","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=260"
"1530587399-1613","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","The working environment is very pathetic and the benefits shown on the paper are only meant for papers only .

Instead of nurturing the Human Resource they know very well how to Harass the resources.","6","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=100"
"1530586581-1209","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","They are understanding . Helping supporting and good in guidance, my work experience was good with them and i would look forward to wards supporting the company","",""
"1530587458-1668","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","The Bank management has given opportunity to redesign the business mix of a branch located in the heart of the town which was incurring loss for more than 19 years i.e. since inception. The branch has earn profit in the 20th year due to the concerted efforts put towards booking quality advance related business and improving customer service which resulted in business growth for both advances and deposits.

The most enjoyable part of service carrier is that not a single high value loan accounts brought in by me has turned bad and where the Bank  has incurred a single penny. And it is all due to the fact that the Bank management has given opportunity to work freely in a most desirable atmosphere and have imposed faith on my connection, knowledge, hard working and most importantly attitude.","3","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=40"
"1530587399-1625","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Feel a sense of purpose and achievement. Senior management very welcoming of new ideas. Opportunity to explore and excel is literally limitless. At SBI you have an opportunity to make an impact at a very large scale - not only on the organization, but on the Nation's economy as a whole","6","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=100"
"1530586957-1394","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Very good organization. Maintains its repute for the profit and always achieves social goals for the benefit of the customers. Very much customer friendly and maintains good governance year after year. Very strong complaint redressal  system so as to ensure best customer service.","20","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=380"
"1530587493-1675","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","State bank of India is the premierbank of ournation.It serves the country from root to leaves.It is a techno-savy bank.It has its branches all over the country and abroad.","2","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=20"
"1530586957-1407","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","I can able work 24X7 environment,and know to work windows,linus OS,know to maintain mutilple server & can take BACKUP,RESTORE,RECOVERY DB","20","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=380"
"1530587378-1609","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","The career advancement was only for those with godfathers.Otherwise,i found a series of issues with HR.The consideration for female employees was not something i expected which led me to quitting.But the most fun part was meeting a variety of people.","7","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=120"
"1530587150-1459","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","answering the questions of my co workers makes me feel bolder.
the toughest part of my profile is to see business growing lower.","16","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=300"
"1530587493-1683","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","JOB SECURITY, WIDE EXPOSURE from Branch banking, operations, IT, Policy making etc. Colleagues are treated more like a family member here. And yes GOOD PERKS.","2","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=20"
"1530586745-1302","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","Internship at Ballard Estate,Mumbai Branch.
It was a good learning experience about various bank operations such as granting loans to bigger corporates.","21","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=400"
"1530586915-1388","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews","It was excellent opportunity to found new things.
I learned how to cop-up with undesirable climate .","22","https://www.indeed.co.in/cmp/State-Bank-of-India/reviews?start=420"
