web-scraper-order,web-scraper-start-url,Reviews,Pagination,Pagination-href
"1530513376-499","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","My regular work will be reviewing reconciliation and managing the 8 member reconciliation team.
My additional responsibilities is taking care of sox , iqms and internal audit.
Reviewing monthly KPI and CPI metrics","73","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1440"
"1530513497-529","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","TCS is a place where you have high level of job satisfaction & job Security. I enjoyed working with TCS. A good place to work & learn.
In short, TCS is a employee oriented organisation.","81","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1600"
"1530512953-342","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Tata consultancy services is a very good organization for a freshers to improve in various aspects. Great work culture, work life balance are key characteristics of our organization.","45","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=880"
"1530513013-370","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Work pressure is too much. No fun activities. Transportation is not provided. Management is lagging behind in terms of disciplinary activities and forcing associates to work extra hours despite of their health conditions. Good work is not at all recognised by management and never appreciated.","49","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=960"
"1530513013-369","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","This is a company allows work life balance, job security is another reason I am working here. 
Management is better.Salary hike is not satisfactorily but still it’s a place to work peacefully.","49","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=960"
"1530513436-516","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Learned MS office and MS Excel..Trainers gave a perfect training..Helps to achieve my targets without pressure..Encourage to learn new things related to my work..","77","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1520"
"1530513678-599","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","TCS is overall good company , however experience depends on the project you are working in and people you are dealing with. Salary is low compared to other product companies.","93","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1840"
"1530512772-281","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","it was a fun workplace allowing employees to participate in many extra curricular activities.
Diverse work environment. Employees are allowed to choose their domain to work on.","33","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=640"
"1530512590-221","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Its one of great companies i have worked. Great Work Environment and team spirit is high here. There are certain level of politics which we cant rule out in any IT Company for instance.","21","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=400"
"1530513497-535","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","good company to start a career. but no choice of process. management is good. job security.no real challenges. better to work only for 2 year snd move to next company if you wanna grow","81","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1600"
"1530512832-309","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","I joined as a fresher here and luckily I was trained in a good technology due to which I never had to sit in Freepool/ bench.
Learning is good, if we are willing to learn new things and work.
Need to maintain a good attitude inorder to face different kinds of people.
If you are lucky enough to get an understanding manager, then the work-life balance is great.","37","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=720"
"1530513436-526","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Tcs is a very good option to explore ones way of thinking but still there is draw back on giving oppurtunities to learn more things.I need some change to mould myself for a new things.","77","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1520"
"1530512529-199","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Transparent HR policies, excellent employee engagement, challenging assignments, talented competent managers and colleagues, prestigious customer portfolio","17","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=320"
"1530512953-345","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","It was an international contact centre in India and was one of the best there. It had a great work culture. I was located in Pune India. TCS gives a great background to people who wish to have a career in contact centres.","45","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=880"
"1530512407-167","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","provided a good platform to learn new technologies, business domain and helped in my professional growth.
good work culture and teams work experience.","9","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=160"
"1530512832-308","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Great place to work and we can learn a lot. This is a project where we can have lot of experience through customer service & team management. Team work is main focus.","37","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=720"
"1530513255-444","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","- Management is very Poor
-They don't consider about Employee's growth all they care is about their work
long work to work
no work/life balance.
extended hours of work
You will even need to come on Saturday for work
very hard to get vacation","65","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1280"
"1530513436-520","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Extremely co-operative and healthy team environment. Good work opportunities. Variety of projects available. All round development. Team oriented culture.","77","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1520"
"1530513618-573","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Good opportunities to learn new things with limited awards and recognition .
Company offer you various roles ,learning opportunities be it technical or management","89","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1760"
"1530513678-598","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Overall experience was good. Management could be improved, more focus on employee skill development should be there, overall project matters a lot, no salary perks.","93","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1840"
"1530513557-555","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","When it comes to job security, TCS is one of the best organizations to work with. In terms of work life balance also, TCS is a recommended place. However, due to the large number of employees, the competition is quite tough and it may take years to get a promotion.","85","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1680"
"1530513557-553","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Company has good benefits but I am a bit unhappy with the management and some of the policies. Overall as a company I will rate as good with good work life balance, ample learning opportunities and a higl flexibility.","85","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1680"
"1530513376-500","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","It has been an amazing experience working here. Best part is to maintain work life balance is easy here. Highly employee centric. I enjoy working here.","73","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1440"
"1530512590-226","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Excellent company to work with, good learning and competitive environment.

Always encourages to learn new things and makes us better. very happy work place environment","21","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=400"
"1530512469-177","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Job culture is at its worst here. You are not considered a human. Nobody talks to you politely and everybody is ready to play the blame game In short ,the overall management sucks here.","13","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=240"
"1530513134-411","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Work culture is good.Balanced personal and professional life.
Lots of oppurtunity for freshers to learn new things,
Job security,Multiple benefits for employee  like insurance, leaves benefits etc.","57","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1120"
"1530513557-557","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","A company that caters to all employee concern and looks it the well being of all employee . An employee might have a lot of issues but it is looked into in time","85","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1680"
"1530512772-280","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Working at TCS for 5 years was fun. The team was really great, going to workplace everyday was amazing and we collaborated to coordinate several amazing events. Even though the five years of career gave me quite a lot of learning opportunities , I did not feel a sense of fulfillment nor advancement in terms of my professional life. There was no onsite during the 5 years and acquiring new skills were quite stagnant. These reasons pushed me to look for better opportunities outside of TCS.","33","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=640"
"1530512651-253","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Good company but no doubt handling a large operations in large manner. Work environment is good and there is no hard and fast rule.to accomplish your work.","25","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=480"
"1530513678-592","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Overall its very good company and noida office is at very prime location..good job security.salary is little bit low..good work life balance and good place to work","93","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1840"
"1530512347-129","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","- Management is very Poor
-They don't consider about Employee's growth all they care is about their work
long work to work
no work/life balance.
extended hours of work
You will even need to come on Saturday for work
very hard to get vacation","5","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=80"
"1530513497-548","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","I worked in this organisation right after market crash. I joined a pilot bach for nielsen account and had wonderful training. I learnt lot of tricks of market research and was able to grow as corporate employee.","81","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1600"
"1530513195-429","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","I was a fresher when I joined TCS. The training they provide is definitely the best in the market.  They push us to aim for excellence and always support us.","61","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1200"
"1530513315-477","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","This organization provides with ample work opportunities. Since TCS has clients in almost every corner of globe there is no shortage of work to employees. And of course working for the brand TATA has it's own perks and incentives.","69","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1360"
"1530513376-490","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","It was great experience to work in an esteemed organization like TCS. I really felt like missing it. Focused more on client delivery and quality. It is high result oriented company.","73","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1440"
"1530513013-362","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","It's a very good place to work in, excellent job security, employee friendly, good work life balance but renumeration is low and increment is also very low","49","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=960"
"1530512772-278","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","- comfortable workplace;
- supportive colleagues;
- teamwork;
- interesting tasks;
- flexibility of the duties, multitask;
- benefits (free tea/coffee)","33","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=640"
"1530513134-420","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Good company to join if you want to learn. Growth prospects are good, although onsite opportunities are currently limited. Structured processes. Employee friendly policies. Learning is encouraged.","57","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1120"
"1530513557-562","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Healthy working atmosphere , Helpful team mates , Good infrastructure , Good co ordination with matrix teams . Helpful higher management and HR Team .","85","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1680"
"1530512347-136","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","TCS is a good organisation in terms of job security, training and development, global exposure but is very limited in terms of pay, growth and work culture.","5","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=80"
"1530513134-403","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","It's a retirement company, you have to have an edge over the others. It's a big pool where you can get lost easily if you don't strive to be on the top.","57","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1120"
"1530512590-216","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","No comments, loved the way company is and we can learn new things depend on the management or manager.

overall the said company is good place to wok with.","21","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=400"
"1530512832-316","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Great work culture and provides work life balance.Salary is quite good.It was a good experience working with TCS.I was placed at Mumbai location.
It actually follows its Code of conduct and principles.","37","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=720"
"1530513436-521","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Work management is good but no scope for stagnant growth, salary structure is not good but policies for employees like HIS is too good highly benefits.","77","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1520"
"1530512469-183","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","TCS is the largest software development company in India.
It has a large workforce in different cities and towns in the country.

People from diverse background and disciplines collaborate and work together in a campus that has great infrastructure. ambient cafeteria and clean and nice place to work for.

The employees are classified on different verticals and Horizontals.
Horizontal seems new entity entered to the concept in addition to verticals, some of which are quite premium clubs where there are better chances for onshore assignment (read foreign deputation).","13","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=240"
"1530512832-306","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","A very Good place to work at.
Unlike other companies salary hike is better.
Job security is better.
A company you would like to retire from.
Learning is not that great though.","37","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=720"
"1530512711-269","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","TCS is leading IT company in India with multiple business. I got good exposure to financial domain and got a chance to learn new things. It has very good leaders and they are doing very well to take care of company and to maintain its image.","29","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=560"
"1530512469-185","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","job security and good working culture. You Will get more chances of going onsite from TCS it good organization to join after 8 years of experience if you want live work life balance","13","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=240"
"1530512772-287","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","It is a brilliant place to kick-start your career. As a fresher, i learned to micromanage and multitask indispensable skills, helping to achieve the desired level of professionalism which a fresher requires. My day began with understanding the ongoing issues in my handover which i received from the previous shift and the technical aspects and the teams involved in it. Then I had to liaise with the internal teams, client, external support providers and reach a resolution as soon as possible conversating on a bridge call.","33","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=640"
"1530513618-578","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","TCS caters to a variety of domains ranging from manufacturing to Banking,Finance and insurance owing to its consultancy business. It affords employees a variety of experience whether in software services or in managerial matters. Besides that, employees are able to work mostly in a stress free environment due to various employee friendly policies such as maternity leave and health insurance benefits and also due to an understanding management. 
However delivery dates for project go lives are often not planned properly leading to either low employee utilization or over utilization.","89","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1760"
"1530512893-332","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Salary part needs to be improved. work culture is good. learned a lot here but management is highly ridiculous. coming out of a project is like a fight.","41","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=800"
"1530512711-275","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","TCS is an institution, it provides tremendous work opportunities. Not so great in compensation but you can learn lot.  Great leadership it provides great learning experience at all the job levels","29","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=560"
"1530512772-277","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Excellent place to start a career for beginners. Good environment, friendly management. Great place to work. Enjoyed working there. Missing it currently.","33","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=640"
"1530512590-225","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Good experience working in TCS. Have employee friendly environment. Have the oppurtunity to explore the knowledge and skills. Company offers career growth in all directions.","21","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=400"
"1530513678-604","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","TCS believes in slow and steady wins the race. Hence the working culture is smooth, not a good move for aggressive employees.

Learning rate is very low. Normally projects are kind of support only few work for development related stuff.","93","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1840"
"1530513315-475","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Productive Environment with enhancement of your current skills as well as new skills as per the requirement of the customer. Supportive teams and management.","69","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1360"
"1530513497-533","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Job Security is excellent in TCS however we have it needs to work a lot on its managers. Overall It a great company to kick start your career. Salary  is below average.","81","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1600"
"1530513557-563","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","I have started by career with TATA companies earlier with TAJ group of Hotel and now in TCS and would say it is definitely a best place to start you career. 
The company really cares for employees safety and security.
It has professionalism in its working pattern and maintains corporate culture.Only thing is it has set working pattern no challenging tasks. Otherwise the management and HR team is very supportive.","85","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1680"
"1530513436-527","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","The company offers a good working environment and varied facilities.It also conduct various interesting professional and cultural activities.It also possess numerous opportunities to serve the society. Its a highly reputed company outsourcing around the globe.","77","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1520"
"1530513497-528","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","- Management is very Poor
-They don't consider about Employee's growth all they care is about their work
long work to work
no work/life balance.
extended hours of work
You will even need to come on Saturday for work
very hard to get vacation","81","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1600"
"1530513436-518","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","TCS is a fun place to be working in if you are a fresher willing to learn and gain experience. Although it is not the best pay master, they have rich values and ethics they abide to.","77","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1520"
"1530512407-154","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Overall it was great work experience with TATA group.
Balances personal and office life. lot of youth workforce as your colleagues, doesn't feel like boring.","9","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=160"
"1530512347-143","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","sorry i don't have any impressive one from TCS... they simply go with the brand name and surving in the industry by giving lesser quotes and gaining the projects.","5","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=80"
"1530512529-197","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Over all good, nice place to work. TCS gives ample of oppertunity to learn  and grow, Whether learning .Net, c-sharp technologies I have explored so much in those microsoft technologies,also our management always supports us to serve our company to do betterment for the international & national client.","17","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=320"
"1530513013-377","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","I have worked in this company for around 7 years .Appraisal process need to be improved.I had a good learning platform and working culture. Job security is high and good company to start for freshers","49","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=960"
"1530512529-200","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","I feel comfortable while working with TCS, work culture is quiet good,
Collegues are really helpful, job security is 100%,they are providing so many facilities to the employees.","17","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=320"
"1530512953-351","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Worked with all my skill and grabbed every opportunity i got to show my talent.
Working environment and culture is good.
Worked as a good team player in project.","45","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=880"
"1530512953-341","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","If you want to advance in your career, this company is not right place to work. Management is very poor. Policies are not good. No work from home. Poor compensation.","45","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=880"
"1530512953-352","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","it  was great complany..i enjoyed wroking here ..but here growth is very slow.and i need a expansation in my life so that is the reason i m looking for new jobs.","45","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=880"
"1530512772-284","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","It is an amazing experience to work in Tata Consultancy service.It is almost 5 years 8 month i am associated with this company, it help me a lot to learn .how to survive in  corporate world","33","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=640"
"1530513618-582","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Learned a lot during my 2 months internship about banking operations. we used to monitor the banking operations which were done by the professionals and made reports on it.","89","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1760"
"1530513678-601","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","As a Scrum Master my role was always to look after the team without any impediments. TCS gives opportunities to each individual to showcase their talent.","93","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1840"
"1530513618-577","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","It's all about the project you are in. Some project gives you the very good technical exposure where as some project gives nothing but time to relax. It's up to you how you want to advance your career,
I would suggest better to work in Center of excellence team,","89","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1760"
"1530513195-438","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Good place to work. Learned a lot in admin area. Nice working place. Good managers. Overall satisfactory.
============================================","61","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1200"
"1530513195-435","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Our Project had flexible work timings. Got a chance to work with both technical and functional aspects of the application. Compensation and ratings were partial.","61","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1200"
"1530513013-375","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","I have been with TCS more than 3.6 yrs. Its one the best companies that give value to its employees as much as to the customers.  
Gives complete freedom to work, but strict to fill within the timelines which is mandatory in customer related companies.","49","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=960"
"1530513376-487","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","good to learn new things.Had good opportunity to learn new technology. Work environment is good and management is good.Overall Tcs is good company.Happy that I am part of this company.","73","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1440"
"1530513376-501","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","tcs provides good job security
tcs provides  good work culture
tcs provides  less hike
tcs provides good to learn and improve
tcs provides good carrier progress
tcs provides good  future growth","73","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1440"
"1530512832-314","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Its a semi government company as going by the facilities but the HR is the worst. Resigning from the company also gave me sleepless nights as the process of the HR is not good.","37","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=720"
"1530512281-109","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Had a good time as a developer in TCS. Work culture is nice, people are very friendly and helpful. We can learn almost all the technologies being a part of TCS.","",""
"1530512772-292","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","I have learnt to support customers in Australia for creating their bills using SAP, CRM and managing consumers’ account for AGL (Australian Gas Light).
I have learnt how to be a flexible to do work according to clients needs and expectations.
Whenever there is a business requirements, I always ready to do over time.
This company's management is over all good.
The hardest thing in our process is shif rotation for fortnightly.","33","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=640"
"1530513013-374","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Great place to work with all exposures, training employee engagements, etc. Good benefits on salary portion. Some times the appraisal system is not that effective. can be improved","49","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=960"
"1530512893-319","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","It is good to work here in your initial stage of career as gives you the platform to learn and grow. Salary & lack of opportunity is concern areas in this company.","41","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=800"
"1530513134-419","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Learning scope is good. Good work culture and ethics. For freshers it is good to start their career with tcs. Only concern is salary which may not be upto the employee expectations.","57","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1120"
"1530512893-328","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","I am proud to tell, i am TCS employee, good brand and secured job. Its great work place to expose and use your knowledge. I worked for 4 years in TCC, its great experience and i am very much satisfied in my all the projects.","41","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=800"
"1530512711-264","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","i start this job after my education so was very help full for me to learn professional environment.managment was helpfull and cooperative,salary wasnt enough","29","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=560"
"1530513436-512","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Working with TCS has given many learning on how to handle various team adhering client requirement and management requirements. Overall client oriented.","77","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=1520"
"1530512651-234","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","- Management is very Poor
-They don't consider about Employee's growth all they care is about their work
long work to work
no work/life balance.
extended hours of work
You will even need to come on Saturday for work
very hard to get vacation","25","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=480"
"1530512407-151","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews","Have worked there for 2 years and work wise got to learn great stuff and employee benefits are good not great but satisfactory. However, the management was not so keen as to learning and more stressed on getting work done.","9","https://www.indeed.co.in/cmp/Tata-Consultancy-Services-(tcs)/reviews?start=160"
